review_id,business_id,user_id,stars,text,date
R1475,B256,U203,1,Rude staff. Waste of money.,2020-12-20
R1476,B226,U304,2,Rude staff. Waste of money.,2023-07-01
R1477,B235,U143,2,Rude staff. Rude staff.,2025-02-19
R1478,B282,U96,4,Great food! Delicious.,2022-06-07
R1479,B184,U135,2,Waste of money. Terrible experience.,2025-08-17
R1480,B208,U306,3,Not bad but not great.,2023-10-13
R1481,B274,U179,5,Delicious. Great food!,2022-08-20
R1482,B195,U471,2,Rude staff. Cold food.,2024-10-03
R1483,B212,U161,3,Average food.,2020-04-10
R1484,B165,U192,5,Great food! Amazing service.,2025-03-17
R1485,B104,U306,2,Waste of money. Waste of money.,2021-10-13
R1486,B257,U250,4,Will come again. Amazing service.,2025-09-23
R1487,B215,U285,3,Average food.,2021-08-10
R1488,B152,U96,3,Average food.,2022-08-20
R1489,B189,U488,2,Terrible experience. Cold food.,2020-08-05
R1490,B246,U494,2,Rude staff. Waste of money.,2024-09-21
R1491,B260,U351,4,Will come again. Will come again.,2023-07-23
R1492,B168,U86,1,Waste of money. Waste of money.,2020-10-01
R1493,B116,U17,4,Amazing service. Loved it.,2022-04-18
R1494,B281,U400,2,Cold food. Rude staff.,2023-10-24
R1495,B137,U262,4,Will come again. Delicious.,2020-10-04
R1496,B194,U397,3,Not bad but not great.,2024-06-18
R1497,B167,U280,5,Great food! Will come again.,2021-07-04
R1498,B139,U448,2,Rude staff. Cold food.,2020-08-09
R1499,B259,U225,5,Loved it. Great food!,2020-04-07
R1500,B265,U353,3,Slightly delayed.,2022-12-20
R1501,B216,U316,2,Waste of money. Rude staff.,2021-04-27
R1502,B236,U413,3,Average food.,2020-10-12
R1503,B159,U306,1,Never again. Cold food.,2024-03-11
R1504,B178,U149,3,Not bad but not great.,2024-05-28
R1505,B256,U70,1,Never again. Terrible experience.,2023-01-09
R1506,B233,U128,5,Amazing service. Amazing service.,2021-12-11
R1507,B243,U251,4,Amazing service. Will come again.,2021-10-21
R1508,B248,U193,5,Loved it. Will come again.,2023-02-21
R1509,B299,U264,2,Terrible experience. Waste of money.,2025-05-23
R1510,B186,U487,4,Loved it. Will come again.,2023-06-19
R1511,B145,U375,5,Great food! Great food!,2023-11-22
R1512,B293,U408,4,Loved it. Great food!,2024-07-07
R1513,B266,U423,3,Decent price.,2021-08-09
R1514,B161,U173,5,Loved it. Loved it.,2024-10-05
R1515,B150,U404,2,Never again. Waste of money.,2022-11-25
R1516,B150,U24,3,It was okay.,2020-11-26
R1517,B237,U9,3,Decent price.,2020-03-15
R1518,B204,U491,4,Will come again. Great food!,2023-04-23
R1519,B105,U452,3,Average food.,2025-05-06
R1520,B240,U336,1,Cold food. Terrible experience.,2022-05-03
R1521,B255,U341,3,Not bad but not great.,2025-03-02
R1522,B184,U372,2,Waste of money. Cold food.,2025-04-14
R1523,B270,U1,5,Great food! Great food!,2021-08-03
R1524,B211,U116,2,Rude staff. Never again.,2024-11-15
R1525,B172,U357,4,Great food! Great food!,2022-02-28
R1526,B178,U245,2,Waste of money. Rude staff.,2020-04-13
R1527,B195,U53,4,Great food! Great food!,2022-06-10
R1528,B220,U397,5,Amazing service. Will come again.,2021-11-22
R1529,B151,U272,2,Rude staff. Terrible experience.,2024-01-20
R1530,B207,U226,3,Average food.,2022-12-07
R1531,B198,U316,4,Amazing service. Will come again.,2025-08-28
R1532,B238,U460,2,Rude staff. Terrible experience.,2020-03-25
R1533,B205,U374,2,Terrible experience. Never again.,2023-06-14
R1534,B124,U406,3,Not bad but not great.,2021-04-09
R1535,B124,U284,2,Terrible experience. Rude staff.,2024-10-24
R1536,B132,U399,2,Never again. Cold food.,2025-01-28
R1537,B158,U266,4,Loved it. Amazing service.,2024-09-07
R1538,B156,U331,4,Will come again. Loved it.,2020-04-16
R1539,B194,U58,3,Decent price.,2021-08-21
R1540,B293,U271,5,Delicious. Great food!,2020-06-11
R1541,B167,U441,5,Amazing service. Will come again.,2024-07-12
R1542,B265,U391,2,Never again. Rude staff.,2023-02-01
R1543,B204,U35,3,Slightly delayed.,2020-05-07
R1544,B242,U473,3,It was okay.,2020-07-17
R1545,B236,U393,1,Cold food. Never again.,2023-07-23
R1546,B119,U43,3,Decent price.,2025-09-18
R1547,B135,U143,4,Delicious. Amazing service.,2020-05-03
R1548,B278,U499,4,Delicious. Amazing service.,2021-09-11
R1549,B116,U325,5,Will come again. Delicious.,2025-11-21
R1550,B149,U159,3,It was okay.,2025-07-24
R1551,B158,U126,4,Amazing service. Great food!,2020-07-04
R1552,B254,U312,4,Will come again. Delicious.,2020-05-22
R1553,B275,U62,3,Average food.,2020-12-05
R1554,B211,U255,1,Terrible experience. Rude staff.,2022-09-17
R1555,B103,U191,4,Loved it. Amazing service.,2021-12-25
R1556,B227,U395,5,Loved it. Great food!,2020-06-26
R1557,B287,U269,1,Waste of money. Cold food.,2020-05-23
R1558,B185,U255,4,Delicious. Great food!,2023-09-12
R1559,B123,U440,2,Terrible experience. Waste of money.,2024-03-12
R1560,B118,U396,1,Rude staff. Cold food.,2020-10-22
R1561,B279,U380,2,Terrible experience. Rude staff.,2024-01-02
R1562,B108,U126,3,It was okay.,2020-08-12
R1563,B247,U92,4,Will come again. Amazing service.,2020-09-26
R1564,B262,U165,4,Will come again. Amazing service.,2021-07-24
R1565,B166,U423,4,Loved it. Loved it.,2020-10-12
R1566,B257,U345,4,Great food! Delicious.,2020-03-08
R1567,B195,U489,4,Delicious. Great food!,2023-02-15
R1568,B217,U168,1,Cold food. Cold food.,2020-09-15
R1569,B271,U103,2,Terrible experience. Cold food.,2022-10-26
R1570,B279,U125,1,Cold food. Never again.,2023-06-19
R1571,B236,U376,2,Waste of money. Rude staff.,2024-04-05
R1572,B218,U13,1,Terrible experience. Waste of money.,2021-09-12
R1573,B251,U1,2,Terrible experience. Cold food.,2025-07-28
R1574,B199,U106,1,Cold food. Terrible experience.,2024-04-14
R1575,B258,U498,2,Waste of money. Terrible experience.,2021-12-09
R1576,B294,U472,2,Terrible experience. Terrible experience.,2021-09-14
R1577,B191,U499,4,Loved it. Will come again.,2025-02-19
R1578,B237,U69,4,Great food! Delicious.,2025-07-03
R1579,B108,U32,2,Never again. Never again.,2023-11-05
R1580,B143,U134,2,Rude staff. Cold food.,2022-07-23
R1581,B236,U163,3,Not bad but not great.,2023-05-08
R1582,B183,U70,4,Great food! Amazing service.,2024-02-05
R1583,B297,U231,2,Terrible experience. Rude staff.,2023-06-14
R1584,B108,U184,2,Terrible experience. Never again.,2021-08-10
R1585,B186,U437,2,Waste of money. Cold food.,2020-02-06
R1586,B205,U424,3,Not bad but not great.,2025-12-20
R1587,B274,U428,5,Great food! Amazing service.,2022-03-03
R1588,B196,U203,1,Rude staff. Cold food.,2024-01-22
R1589,B123,U420,1,Cold food. Cold food.,2021-01-13
R1590,B188,U384,5,Will come again. Delicious.,2024-04-04
R1591,B113,U53,3,Decent price.,2021-02-01
R1592,B155,U67,1,Terrible experience. Rude staff.,2021-07-12
R1593,B181,U301,5,Great food! Delicious.,2022-02-01
R1594,B180,U463,5,Great food! Amazing service.,2025-08-26
R1595,B264,U464,4,Amazing service. Great food!,2022-02-02
R1596,B100,U87,5,Will come again. Great food!,2024-07-27
R1597,B188,U255,3,Decent price.,2020-07-22
R1598,B236,U182,4,Will come again. Amazing service.,2021-03-09
R1599,B136,U229,3,Not bad but not great.,2021-01-20
R1600,B190,U126,4,Delicious. Delicious.,2025-05-16
R1601,B142,U246,1,Waste of money. Never again.,2020-02-09
R1602,B175,U71,3,Decent price.,2023-04-21
R1603,B287,U323,2,Never again. Rude staff.,2024-01-13
R1604,B272,U279,5,Loved it. Will come again.,2023-06-19
R1605,B216,U199,2,Never again. Cold food.,2022-03-01
R1606,B275,U113,1,Cold food. Never again.,2020-05-02
R1607,B225,U272,3,Decent price.,2022-10-08
R1608,B142,U127,2,Rude staff. Terrible experience.,2025-04-09
R1609,B107,U392,2,Never again. Terrible experience.,2021-10-28
R1610,B117,U479,5,Will come again. Loved it.,2021-03-08
R1611,B136,U413,4,Delicious. Loved it.,2025-12-12
R1612,B197,U15,3,Slightly delayed.,2025-12-12
R1613,B207,U73,2,Never again. Never again.,2024-04-27
R1614,B188,U159,4,Will come again. Delicious.,2021-08-02
R1615,B125,U120,1,Terrible experience. Terrible experience.,2024-04-01
R1616,B232,U1,4,Delicious. Will come again.,2022-10-07
R1617,B142,U368,2,Rude staff. Cold food.,2021-06-02
R1618,B162,U301,4,Great food! Amazing service.,2025-03-25
R1619,B142,U441,2,Terrible experience. Never again.,2022-02-12
R1620,B164,U301,3,Decent price.,2020-06-10
R1621,B158,U500,4,Loved it. Amazing service.,2021-12-14
R1622,B271,U90,1,Waste of money. Cold food.,2025-09-23
R1623,B270,U115,5,Delicious. Loved it.,2025-10-27
R1624,B202,U158,5,Amazing service. Will come again.,2025-12-10
R1625,B131,U91,3,Average food.,2025-01-23
R1626,B200,U436,4,Delicious. Will come again.,2024-01-06
R1627,B211,U472,1,Never again. Cold food.,2024-04-21
R1628,B261,U480,5,Delicious. Great food!,2023-03-11
R1629,B274,U178,4,Great food! Amazing service.,2022-03-21
R1630,B247,U421,3,It was okay.,2025-11-21
R1631,B151,U6,1,Cold food. Waste of money.,2022-04-08
R1632,B278,U132,5,Great food! Loved it.,2020-12-01
R1633,B280,U198,3,It was okay.,2023-12-14
R1634,B189,U253,2,Rude staff. Waste of money.,2023-06-18
R1635,B103,U425,5,Will come again. Great food!,2023-10-21
R1636,B234,U232,2,Rude staff. Rude staff.,2020-01-10
R1637,B244,U134,1,Terrible experience. Cold food.,2020-02-11
R1638,B126,U83,5,Amazing service. Will come again.,2025-02-18
R1639,B279,U305,1,Terrible experience. Cold food.,2024-08-23
R1640,B295,U483,1,Terrible experience. Waste of money.,2025-03-20
R1641,B183,U28,4,Will come again. Amazing service.,2020-06-07
R1642,B232,U210,3,Average food.,2025-09-24
R1643,B125,U339,1,Never again. Cold food.,2022-05-08
R1644,B123,U202,1,Terrible experience. Terrible experience.,2024-09-27
R1645,B170,U28,5,Will come again. Amazing service.,2022-01-14
R1646,B159,U422,2,Terrible experience. Cold food.,2025-11-20
R1647,B287,U50,2,Waste of money. Rude staff.,2020-04-06
R1648,B115,U42,3,Not bad but not great.,2023-02-10
R1649,B259,U251,4,Will come again. Will come again.,2025-05-03
R1650,B228,U199,3,Slightly delayed.,2021-06-13
R1651,B123,U229,2,Cold food. Rude staff.,2020-05-15
R1652,B180,U116,5,Will come again. Loved it.,2022-10-02
R1653,B179,U44,2,Rude staff. Terrible experience.,2025-06-26
R1654,B151,U498,4,Delicious. Will come again.,2024-04-18
R1655,B283,U420,4,Great food! Will come again.,2024-07-18
R1656,B127,U452,2,Waste of money. Never again.,2021-08-10
R1657,B134,U463,5,Great food! Will come again.,2025-01-17
R1658,B259,U410,4,Delicious. Delicious.,2024-11-20
R1659,B151,U62,3,Average food.,2023-03-06
R1660,B146,U65,5,Amazing service. Amazing service.,2020-07-03
R1661,B289,U422,2,Waste of money. Rude staff.,2025-03-27
R1662,B248,U164,5,Delicious. Loved it.,2025-02-03
R1663,B193,U285,3,Decent price.,2023-09-11
R1664,B137,U235,5,Loved it. Delicious.,2020-12-20
R1665,B168,U401,4,Delicious. Delicious.,2023-02-14
R1666,B295,U291,1,Rude staff. Rude staff.,2024-10-25
R1667,B100,U289,4,Great food! Great food!,2020-05-28
R1668,B282,U451,3,Slightly delayed.,2022-07-09
R1669,B134,U293,4,Will come again. Will come again.,2024-08-02
R1670,B159,U207,2,Rude staff. Cold food.,2021-10-20
R1671,B251,U203,4,Will come again. Great food!,2022-12-08
R1672,B299,U472,2,Terrible experience. Waste of money.,2022-06-01
R1673,B212,U419,3,Not bad but not great.,2022-05-09
R1674,B288,U498,4,Will come again. Great food!,2021-03-10
R1675,B241,U397,3,Decent price.,2022-05-24
R1676,B239,U331,5,Will come again. Delicious.,2020-04-15
R1677,B212,U380,2,Rude staff. Waste of money.,2023-09-28
R1678,B285,U264,1,Cold food. Terrible experience.,2021-02-10
R1679,B261,U70,5,Delicious. Will come again.,2024-10-01
R1680,B142,U449,2,Rude staff. Rude staff.,2021-01-08
R1681,B235,U26,1,Terrible experience. Waste of money.,2022-12-07
R1682,B176,U422,5,Loved it. Loved it.,2023-09-13
R1683,B184,U124,2,Terrible experience. Terrible experience.,2022-08-20
R1684,B255,U492,5,Will come again. Amazing service.,2023-10-18
R1685,B267,U84,4,Loved it. Loved it.,2022-12-27
R1686,B285,U146,3,It was okay.,2020-07-02
R1687,B185,U438,3,Average food.,2024-04-28
R1688,B259,U332,3,Average food.,2021-11-07
R1689,B214,U334,3,Not bad but not great.,2023-09-01
R1690,B223,U467,2,Terrible experience. Waste of money.,2021-11-06
R1691,B103,U115,5,Delicious. Great food!,2022-10-26
R1692,B255,U217,5,Loved it. Loved it.,2023-06-15
R1693,B222,U239,2,Cold food. Rude staff.,2022-11-17
R1694,B100,U300,4,Delicious. Will come again.,2020-01-17
R1695,B224,U332,2,Cold food. Never again.,2024-10-10
R1696,B236,U247,4,Loved it. Great food!,2020-06-09
R1697,B276,U134,5,Loved it. Loved it.,2025-12-21
R1698,B244,U77,1,Cold food. Rude staff.,2024-04-02
R1699,B290,U339,2,Never again. Waste of money.,2022-11-05
R1700,B259,U336,3,It was okay.,2023-05-09
R1701,B276,U199,4,Will come again. Will come again.,2025-01-19
R1702,B280,U176,2,Never again. Rude staff.,2025-12-08
R1703,B243,U465,4,Delicious. Will come again.,2025-06-17
R1704,B165,U431,5,Loved it. Amazing service.,2025-09-06
R1705,B113,U50,3,Not bad but not great.,2023-03-24
R1706,B169,U372,3,Not bad but not great.,2024-03-22
R1707,B119,U114,2,Cold food. Terrible experience.,2022-04-24
R1708,B167,U404,4,Loved it. Will come again.,2022-06-09
R1709,B125,U238,2,Never again. Cold food.,2020-08-02
R1710,B231,U484,4,Delicious. Delicious.,2024-02-16
R1711,B191,U257,3,Average food.,2020-11-13
R1712,B171,U153,3,Slightly delayed.,2023-01-28
R1713,B136,U103,4,Amazing service. Amazing service.,2022-07-19
R1714,B108,U162,2,Waste of money. Rude staff.,2025-03-25
R1715,B266,U171,4,Great food! Will come again.,2025-03-11
R1716,B118,U232,2,Terrible experience. Terrible experience.,2022-04-25
R1717,B291,U392,5,Amazing service. Delicious.,2021-08-26
R1718,B298,U315,5,Great food! Amazing service.,2023-11-14
R1719,B146,U495,5,Will come again. Will come again.,2023-07-01
R1720,B123,U274,3,It was okay.,2021-12-12
R1721,B135,U388,4,Great food! Loved it.,2024-04-01
R1722,B157,U116,1,Terrible experience. Rude staff.,2025-06-10
R1723,B251,U53,3,Average food.,2023-09-19
R1724,B249,U34,2,Cold food. Rude staff.,2020-05-10
R1725,B122,U306,1,Waste of money. Never again.,2024-06-14
R1726,B284,U462,4,Amazing service. Loved it.,2023-06-25
R1727,B279,U486,2,Rude staff. Rude staff.,2023-01-08
R1728,B188,U109,2,Rude staff. Rude staff.,2025-01-19
R1729,B260,U64,2,Never again. Rude staff.,2022-12-21
R1730,B122,U449,2,Terrible experience. Waste of money.,2025-05-25
R1731,B288,U25,2,Never again. Never again.,2024-01-22
R1732,B296,U25,2,Terrible experience. Terrible experience.,2025-02-14
R1733,B282,U64,4,Will come again. Will come again.,2024-05-16
R1734,B283,U356,5,Amazing service. Amazing service.,2025-11-01
R1735,B291,U339,4,Loved it. Will come again.,2020-11-17
R1736,B238,U311,4,Loved it. Delicious.,2025-03-14
R1737,B132,U369,2,Terrible experience. Never again.,2024-02-10
R1738,B210,U255,2,Terrible experience. Terrible experience.,2021-10-07
R1739,B227,U499,4,Loved it. Delicious.,2021-06-23
R1740,B237,U83,4,Will come again. Loved it.,2020-09-16
R1741,B201,U170,5,Amazing service. Will come again.,2021-01-01
R1742,B273,U428,2,Terrible experience. Terrible experience.,2024-11-16
R1743,B120,U400,2,Rude staff. Terrible experience.,2024-02-24
R1744,B151,U330,1,Terrible experience. Cold food.,2021-08-10
R1745,B184,U238,3,Not bad but not great.,2020-02-27
R1746,B268,U437,5,Amazing service. Great food!,2022-06-26
R1747,B115,U379,5,Loved it. Will come again.,2020-02-28
R1748,B129,U5,3,It was okay.,2021-11-21
R1749,B286,U184,4,Amazing service. Loved it.,2023-10-09
R1750,B139,U418,5,Great food! Loved it.,2022-03-04
R1751,B158,U493,5,Will come again. Will come again.,2023-05-27
R1752,B289,U410,2,Waste of money. Waste of money.,2023-11-26
R1753,B266,U68,5,Amazing service. Great food!,2025-12-02
R1754,B144,U214,4,Amazing service. Great food!,2024-08-26
R1755,B219,U348,3,Slightly delayed.,2023-03-20
R1756,B152,U314,2,Waste of money. Cold food.,2020-11-27
R1757,B155,U472,2,Rude staff. Waste of money.,2023-02-14
R1758,B232,U33,4,Will come again. Great food!,2022-11-11
R1759,B211,U393,2,Terrible experience. Never again.,2025-10-24
R1760,B102,U115,3,Slightly delayed.,2025-06-17
R1761,B109,U49,1,Never again. Never again.,2023-11-24
R1762,B289,U247,3,Average food.,2022-11-22
R1763,B252,U430,2,Waste of money. Rude staff.,2024-10-02
R1764,B101,U259,1,Terrible experience. Rude staff.,2023-08-28
R1765,B225,U385,2,Rude staff. Terrible experience.,2023-06-08
R1766,B290,U497,3,Not bad but not great.,2022-01-17
R1767,B209,U282,3,Average food.,2025-07-13
R1768,B112,U236,4,Amazing service. Great food!,2023-10-15
R1769,B117,U229,4,Great food! Will come again.,2022-02-16
R1770,B156,U207,4,Great food! Great food!,2023-01-18
R1771,B222,U1,3,Slightly delayed.,2020-10-20
R1772,B165,U288,5,Loved it. Delicious.,2021-11-22
R1773,B133,U187,4,Will come again. Loved it.,2020-04-28
R1774,B180,U170,3,Decent price.,2024-10-20
R1775,B230,U367,4,Will come again. Loved it.,2023-02-04
R1776,B250,U175,2,Rude staff. Terrible experience.,2022-11-26
R1777,B175,U268,2,Cold food. Never again.,2022-12-04
R1778,B279,U253,2,Terrible experience. Rude staff.,2021-12-24
R1779,B289,U55,3,Decent price.,2022-10-07
R1780,B195,U477,4,Amazing service. Great food!,2023-04-15
R1781,B286,U367,3,Average food.,2022-02-25
R1782,B180,U475,5,Will come again. Great food!,2025-11-19
R1783,B183,U396,3,It was okay.,2023-08-22
R1784,B203,U490,3,Slightly delayed.,2024-03-16
R1785,B153,U272,3,It was okay.,2025-01-18
R1786,B144,U430,3,Decent price.,2024-08-17
R1787,B209,U89,1,Rude staff. Never again.,2025-03-04
R1788,B237,U311,4,Will come again. Delicious.,2022-09-13
R1789,B255,U469,5,Will come again. Delicious.,2025-04-09
R1790,B261,U497,4,Will come again. Loved it.,2022-08-26
R1791,B107,U212,2,Rude staff. Rude staff.,2024-12-24
R1792,B159,U432,2,Never again. Cold food.,2025-09-28
R1793,B170,U324,2,Cold food. Never again.,2021-04-07
R1794,B235,U352,1,Never again. Cold food.,2022-11-05
R1795,B281,U258,3,Average food.,2024-12-21
R1796,B116,U390,5,Loved it. Great food!,2022-09-16
R1797,B202,U483,4,Delicious. Delicious.,2025-12-14
R1798,B133,U450,4,Delicious. Loved it.,2023-01-17
R1799,B157,U196,2,Terrible experience. Terrible experience.,2021-01-22
R1800,B109,U103,3,It was okay.,2022-03-10
R1801,B208,U75,3,Not bad but not great.,2020-12-26
R1802,B198,U386,4,Loved it. Amazing service.,2024-01-12
R1803,B174,U53,3,Decent price.,2024-11-24
R1804,B160,U381,4,Delicious. Amazing service.,2025-09-13
R1805,B199,U402,2,Rude staff. Never again.,2025-05-23
R1806,B104,U199,1,Terrible experience. Waste of money.,2023-11-11
R1807,B193,U7,2,Never again. Terrible experience.,2025-05-07
R1808,B225,U425,2,Never again. Waste of money.,2021-11-23
R1809,B291,U280,5,Loved it. Delicious.,2025-10-07
R1810,B201,U230,5,Amazing service. Loved it.,2021-11-03
R1811,B150,U377,1,Rude staff. Rude staff.,2024-02-13
R1812,B198,U220,3,It was okay.,2022-09-09
R1813,B266,U300,4,Amazing service. Amazing service.,2022-01-11
R1814,B140,U21,2,Waste of money. Rude staff.,2021-06-20
R1815,B206,U432,5,Great food! Delicious.,2025-05-16
R1816,B193,U282,3,Slightly delayed.,2022-02-26
R1817,B217,U270,3,Not bad but not great.,2021-03-17
R1818,B191,U82,4,Great food! Delicious.,2023-09-18
R1819,B174,U48,3,Decent price.,2022-04-07
R1820,B246,U170,3,Not bad but not great.,2022-05-07
R1821,B166,U272,3,Slightly delayed.,2023-09-27
R1822,B281,U59,3,It was okay.,2025-06-15
R1823,B237,U464,3,Average food.,2025-10-20
R1824,B189,U491,3,Average food.,2020-11-11
R1825,B284,U198,4,Will come again. Great food!,2022-09-24
R1826,B123,U13,3,Not bad but not great.,2024-06-17
R1827,B241,U250,4,Delicious. Will come again.,2020-05-21
R1828,B123,U264,2,Rude staff. Cold food.,2020-02-06
R1829,B213,U4,4,Delicious. Delicious.,2025-02-07
R1830,B280,U443,3,Average food.,2025-07-27
R1831,B274,U276,4,Great food! Amazing service.,2025-12-25
R1832,B103,U383,4,Will come again. Great food!,2025-03-01
R1833,B118,U368,3,Decent price.,2022-01-03
